cmake_file	test_name
cmake/Tests/DirectX1Tests.cmake	DirectX1_No3D
cmake/Tests/DirectX1Tests.cmake	DirectX1_Smoke
cmake/Tests/DirectX1Tests.cmake	DirectX1_SpriteBatch
cmake/Tests/DirectX1Tests.cmake	DirectX1_SpriteFont
cmake/Tests/DirectX1Tests.cmake	DirectX1_TextureRenderTarget
cmake/Tests/DirectX1Tests.cmake	DirectX1_V1OnlyDiscipline
cmake/Tests/DirectX2Tests.cmake	DirectX2_AddressMode
cmake/Tests/DirectX2Tests.cmake	DirectX2_Blend
cmake/Tests/DirectX2Tests.cmake	DirectX2_Clipping
cmake/Tests/DirectX2Tests.cmake	DirectX2_ColoredPrimitives
cmake/Tests/DirectX2Tests.cmake	DirectX2_Device3DSmoke
cmake/Tests/DirectX2Tests.cmake	DirectX2_ExecuteBufferDiscipline
cmake/Tests/DirectX2Tests.cmake	DirectX2_GraphicsCapability
cmake/Tests/DirectX2Tests.cmake	DirectX2_IndexedPrimitives
cmake/Tests/DirectX2Tests.cmake	DirectX2_Lighting
cmake/Tests/DirectX2Tests.cmake	DirectX2_LogicalTransform
cmake/Tests/DirectX2Tests.cmake	DirectX2_RemainingDefaults
cmake/Tests/DirectX2Tests.cmake	DirectX2_Smoke
cmake/Tests/DirectX2Tests.cmake	DirectX2_SpriteBatch
cmake/Tests/DirectX2Tests.cmake	DirectX2_SpriteFont
cmake/Tests/DirectX2Tests.cmake	DirectX2_Texture3D
cmake/Tests/DirectX2Tests.cmake	DirectX2_TextureRenderTarget
cmake/Tests/DirectX2Tests.cmake	DirectX2_VertexIndexBuffer
cmake/Tests/DirectX2Tests.cmake	DirectX2_WireframeAniso
cmake/Tests/DirectX2Tests.cmake	DirectX2_ZTest
cmake/Tests/DirectX3Tests.cmake	DirectX3_AddressMode
cmake/Tests/DirectX3Tests.cmake	DirectX3_Blend
cmake/Tests/DirectX3Tests.cmake	DirectX3_Clipping
cmake/Tests/DirectX3Tests.cmake	DirectX3_ColoredPrimitives
cmake/Tests/DirectX3Tests.cmake	DirectX3_Device3DSmoke
cmake/Tests/DirectX3Tests.cmake	DirectX3_ExecuteBufferDiscipline
cmake/Tests/DirectX3Tests.cmake	DirectX3_GraphicsCapability
cmake/Tests/DirectX3Tests.cmake	DirectX3_IndexedPrimitives
cmake/Tests/DirectX3Tests.cmake	DirectX3_Lighting
cmake/Tests/DirectX3Tests.cmake	DirectX3_LogicalTransform
