cmake_file	test_name
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_OcclusionQuery
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_OcclusionQuery_DisposeActive
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_OcclusionQuery_PixelCount
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_PbrEffect
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_PointSamplingContract
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_PresentLifecycle
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RasterizerState_CullMode
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RasterizerState_CullMode_Camera
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RasterizerState_CullMode_IndexedBasicEffect
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RasterizerState_CullMode_Vulkan
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RasterizerState_DepthBias
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RasterizerState_FillMode_WireFrame
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget2D_DepthBuffer
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget2D_MipChain
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget2D_MsaaResolve
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget2D_SampleAfterUnbind
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTargetCube_DepthFormat
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTargetCube_GetDataContract
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTargetCube_MipChain
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTargetCube_MsaaFace
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTargetCube_MsaaResolve
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTargetCube_PluralBinding
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTargetCube_SampleAfterUnbind
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTargetCube_Usage
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTargetUsage
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget_BackbufferConsumer
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget_BackbufferConsumer_Msaa
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget_DepthStencilUsage
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget_EffectSource
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget_EffectTexture
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget_FirstUse
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget_FirstUse_Leg${_gfx158_leg}
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget_Orientation
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget_PassBoundary
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget_ProducerConsumer
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget_SamplingOrientation
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget_Scissor
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_RenderTarget_Viewport
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_Scissor
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SetRenderTarget_NullRestore
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SkinnedEffect_Combined
